date,county,fips,population,cases,new_cases,new_cases_avg,new_cases_100k,new_cases_100k_avg,deaths,new_deaths,new_deaths_avg,new_tests,new_tests_avg,pos,pos_avg,inpatient_percent_occupied,icu_percent_occupied
2020-03-24,dorchester,24019,32261,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,frederick,24021,248472,4,2,0.42857142857142855,0.804919669017032,0.17248278621793545,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,garrett,24023,29376,3,0,0.42857142857142855,0,1.4589169000933708,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,harford,24025,251025,5,0,0.42857142857142855,0,0.17072858423321524,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,howard,24027,315327,30,4,3.857142857142857,1.2685244206807536,1.2232199770850125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,kent,24029,19593,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,montgomery,24031,1040133,107,14,11.857142857142858,1.3459817157998062,1.1399641062386114,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,prince_georges,24033,906202,63,16,7,1.7656107578663478,0.7724547065665271,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,queen_annes,24035,49355,1,0,0.14285714285714285,0,0.289448167069482,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,somerset,24039,25737,1,0,0.14285714285714285,0,0.555065247919893,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,st_marys,24037,111531,2,1,0.2857142857142857,0.8966117043691888,0.2561747726769111,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,talbot,24041,37211,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,washington,24043,149811,2,0,0.2857142857142857,0,0.19071649325769519,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,wicomico,24045,102172,4,0,0.5714285714285714,0,0.5592809883613626,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-24,worcester,24047,51564,2,0,0.2857142857142857,0,0.5540964349435376,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,allegany,24001,71977,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,anne_arundel,24003,567696,31,7,3.857142857142857,1.2330543107578704,0.6794380896012756,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,baltimore,24005,827625,51,9,5.857142857142857,1.0874490258269143,0.7077049215698966,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,baltimore_city,24510,614700,53,12,7,1.9521717911176184,1.138766878151944,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,calvert,24009,91082,3,0,0.42857142857142855,0,0.4705336164900074,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,caroline,24011,32875,1,0,0.14285714285714285,0,0.43454644215100485,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,carroll,24013,167522,5,0,0.5714285714285714,0,0.34110658386872855,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,cecil,24015,102517,4,1,0.5714285714285714,0.975447974482281,0.5573988425613035,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,charles,24017,157671,8,3,0.8571428571428571,1.9026961204026105,0.5436274629721745,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,dorchester,24019,32261,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,frederick,24021,248472,7,3,0.8571428571428571,1.2073795035255481,0.3449655724358709,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,garrett,24023,29376,3,0,0.42857142857142855,0,1.4589169000933708,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,harford,24025,251025,5,0,0.2857142857142857,0,0.11381905615547683,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,howard,24027,315327,35,5,3.857142857142857,1.5856555258509422,1.2232199770850125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,kent,24029,19593,1,1,0.14285714285714285,5.103863624763946,0.729123374966278,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,montgomery,24031,1040133,127,20,13.714285714285714,1.922831022571152,1.318512701191647,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,prince_georges,24033,906202,76,13,8,1.4345587407664075,0.8828053789331739,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,queen_annes,24035,49355,1,0,0.14285714285714285,0,0.289448167069482,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,somerset,24039,25737,1,0,0.14285714285714285,0,0.555065247919893,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,st_marys,24037,111531,2,0,0.2857142857142857,0,0.2561747726769111,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,talbot,24041,37211,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,washington,24043,149811,2,0,0.2857142857142857,0,0.19071649325769519,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,wicomico,24045,102172,4,0,0.5714285714285714,0,0.5592809883613626,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-25,worcester,24047,51564,2,0,0.2857142857142857,0,0.5540964349435376,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,allegany,24001,71977,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,anne_arundel,24003,567696,41,10,5.142857142857143,1.7615061582255294,0.9059174528017008,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,baltimore,24005,827625,81,30,9.857142857142858,3.6248300860897147,1.1910155997151919,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,baltimore_city,24510,614700,72,19,9.142857142857142,3.0909386692695624,1.4873689837086617,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,calvert,24009,91082,7,4,0.8571428571428571,4.391647087240069,0.9410672329800148,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,caroline,24011,32875,1,0,0.14285714285714285,0,0.43454644215100485,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,carroll,24013,167522,7,2,0.7142857142857143,1.19387304354055,0.4263832298359107,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,cecil,24015,102517,4,0,0.5714285714285714,0,0.5573988425613035,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,charles,24017,157671,10,2,1.1428571428571428,1.268464080268407,0.7248366172962326,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,dorchester,24019,32261,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,frederick,24021,248472,14,7,1.8571428571428572,2.817218841559612,0.7474254069443869,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,garrett,24023,29376,3,0,0.42857142857142855,0,1.4589169000933708,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,harford,24025,251025,9,4,0.8571428571428571,1.5934667861766756,0.3414571684664305,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,howard,24027,315327,49,14,4.714285714285714,4.439835472382638,1.4950466386594596,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,kent,24029,19593,1,0,0.14285714285714285,0,0.729123374966278,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,montgomery,24031,1040133,164,37,18.714285714285715,3.5572373917566313,1.799220456834435,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,prince_georges,24033,906202,101,25,11.142857142857142,2.7587668091661683,1.229621777799778,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,queen_annes,24035,49355,1,0,0.14285714285714285,0,0.289448167069482,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,somerset,24039,25737,1,0,0.14285714285714285,0,0.555065247919893,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,st_marys,24037,111531,4,2,0.5714285714285714,1.7932234087383776,0.5123495453538222,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,talbot,24041,37211,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,washington,24043,149811,2,0,0.2857142857142857,0,0.19071649325769519,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,wicomico,24045,102172,5,1,0.7142857142857143,0.9787417296323847,0.6991012354517033,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-26,worcester,24047,51564,2,0,0.2857142857142857,0,0.5540964349435376,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,allegany,24001,71977,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,anne_arundel,24003,567696,63,22,7.571428571428571,3.8753135480961642,1.333711805513615,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,baltimore,24005,827625,103,22,12.857142857142858,2.658208729799124,1.5534986083241633,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,baltimore_city,24510,614700,88,16,11,2.602895721490158,1.7894908085244836,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,calvert,24009,91082,9,2,1.1428571428571428,2.1958235436200346,1.2547563106400197,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,caroline,24011,32875,1,0,0.14285714285714285,0,0.43454644215100485,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,carroll,24013,167522,9,2,0.8571428571428571,1.19387304354055,0.5116598758030929,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,cecil,24015,102517,9,5,1.2857142857142858,4.877239872411405,1.2541473957629328,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,charles,24017,157671,17,7,2.142857142857143,4.439624280939425,1.359068657430436,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,dorchester,24019,32261,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,frederick,24021,248472,15,1,2,0.402459834508516,0.804919669017032,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,garrett,24023,29376,3,0,0.42857142857142855,0,1.4589169000933708,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,harford,24025,251025,18,9,1.8571428571428572,3.58530026889752,0.7398238650105994,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,howard,24027,315327,62,13,6.285714285714286,4.1227043672124495,1.993395518212613,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,kent,24029,19593,2,1,0.2857142857142857,5.103863624763946,1.458246749932556,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,montgomery,24031,1040133,208,44,22.428571428571427,4.230228249656534,2.156317646740506,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,prince_georges,24033,906202,148,47,16.714285714285715,5.186481601232397,1.8444326666996669,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,queen_annes,24035,49355,1,0,0.14285714285714285,0,0.289448167069482,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,somerset,24039,25737,1,0,0.14285714285714285,0,0.555065247919893,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,st_marys,24037,111531,4,0,0.5714285714285714,0,0.5123495453538222,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,talbot,24041,37211,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,washington,24043,149811,5,3,0.7142857142857143,2.002523179205799,0.47679123314423794,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,wicomico,24045,102172,5,0,0.5714285714285714,0,0.5592809883613626,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,worcester,24047,51564,2,0,0.14285714285714285,0,0.2770482174717688,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,allegany,24001,71977,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,anne_arundel,24003,567696,88,25,10.428571428571429,4.4037653955638225,1.8369992792923375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,baltimore,24005,827625,141,38,17.428571428571427,4.591451442380305,2.1058536690616436,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,baltimore_city,24510,614700,112,24,13.857142857142858,3.904343582235237,2.2542936159334404,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,calvert,24009,91082,8,0,1.1428571428571428,0,1.2547563106400197,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,caroline,24011,32875,1,0,0.14285714285714285,0,0.43454644215100485,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,carroll,24013,167522,10,1,1,0.596936521770275,0.596936521770275,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,cecil,24015,102517,13,4,1.8571428571428572,3.901791897929124,1.8115462383242362,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,charles,24017,157671,21,4,2.4285714285714284,2.536928160536814,1.5402778117544944,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,dorchester,24019,32261,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,frederick,24021,248472,22,7,3,2.817218841559612,1.2073795035255481,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,garrett,24023,29376,3,0,0.42857142857142855,0,1.4589169000933708,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,harford,24025,251025,21,3,2.2857142857142856,1.1951000896325068,0.9105524492438146,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,howard,24027,315327,73,11,7.714285714285714,3.4884421568720727,2.446439954170025,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,kent,24029,19593,2,0,0.2857142857142857,0,1.458246749932556,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,montgomery,24031,1040133,255,47,26.714285714285715,4.518652903042208,2.568352865862896,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,prince_georges,24033,906202,196,48,22.857142857142858,5.296832273599043,2.5223010826662113,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,queen_annes,24035,49355,1,0,0.14285714285714285,0,0.289448167069482,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,somerset,24039,25737,1,0,0.14285714285714285,0,0.555065247919893,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,st_marys,24037,111531,8,4,1.1428571428571428,3.586446817476755,1.0246990907076443,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,talbot,24041,37211,2,1,0.14285714285714285,2.6873773884066536,0.3839110554866648,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,washington,24043,149811,6,1,0.8571428571428571,0.6675077264019331,0.5721494797730855,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,wicomico,24045,102172,6,1,0.5714285714285714,0.9787417296323847,0.5592809883613626,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-28,worcester,24047,51564,2,0,0.14285714285714285,0,0.2770482174717688,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,allegany,24001,71977,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,anne_arundel,24003,567696,99,11,11.571428571428571,1.9376567740480821,2.0383142688038265,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,baltimore,24005,827625,162,21,19.142857142857142,2.5373810602628004,2.312986816838199,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,baltimore_city,24510,614700,129,17,15,2.765576704083293,2.4402147388970232,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,calvert,24009,91082,10,2,1.2857142857142858,2.1958235436200346,1.4116008494700223,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,caroline,24011,32875,3,2,0.2857142857142857,6.083650190114068,0.8690928843020097,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,carroll,24013,167522,82,72,11.142857142857142,42.979429567459796,6.651578385440207,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,cecil,24015,102517,13,0,1.7142857142857142,0,1.6721965276839104,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,charles,24017,157671,28,7,3.4285714285714284,4.439624280939425,2.174509851888698,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,dorchester,24019,32261,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,frederick,24021,248472,24,2,3.2857142857142856,0.804919669017032,1.3223680276708385,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,garrett,24023,29376,3,0,0.42857142857142855,0,1.4589169000933708,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,harford,24025,251025,23,2,2.5714285714285716,0.7967333930883378,1.0243715053992914,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,howard,24027,315327,81,8,8.142857142857142,2.537048841361507,2.5823532849572484,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,kent,24029,19593,3,1,0.42857142857142855,5.103863624763946,2.187370124898834,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,montgomery,24031,1040133,301,46,31.142857142857142,4.422511351913649,2.994122592289365,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,prince_georges,24033,906202,247,51,29.571428571428573,5.627884290698983,3.2632270256994107,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,queen_annes,24035,49355,4,3,0.5714285714285714,6.078411508459123,1.157792668277928,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,somerset,24039,25737,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,st_marys,24037,111531,8,0,1,0,0.8966117043691888,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,talbot,24041,37211,3,1,0.2857142857142857,2.6873773884066536,0.7678221109733296,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,washington,24043,149811,6,0,0.7142857142857143,0,0.47679123314423794,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,wicomico,24045,102172,6,0,0.5714285714285714,0,0.5592809883613626,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-29,worcester,24047,51564,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-30,allegany,24001,71977,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA
2020-03-30,anne_arundel,24003,567696,110,11,12.857142857142858,1.9376567740480821,2.2647936320042517,NA,NA,NA,NA,NA,0.1681,0.1099,NA,NA
2020-03-30,baltimore,24005,827625,186,24,21.571428571428573,2.8998640688717714,2.6064254428549853,NA,NA,NA,NA,NA,0.1042,0.0709,NA,NA
2020-03-30,baltimore_city,24510,614700,152,23,17.285714285714285,3.7416625996421016,2.8120569848241885,NA,NA,NA,NA,NA,0.16269999999999998,0.0958,NA,NA
2020-03-30,calvert,24009,91082,12,2,1.5714285714285714,2.1958235436200346,1.7252899271300273,NA,NA,NA,NA,NA,0.0833,0.0909,NA,NA
2020-03-30,caroline,24011,32875,4,1,0.42857142857142855,3.041825095057034,1.3036393264530146,NA,NA,NA,NA,NA,0.16670000000000001,0.035699999999999996,NA,NA
2020-03-30,carroll,24013,167522,82,0,11,0,6.566301739473024,NA,NA,NA,NA,NA,0.0313,0.048,NA,NA
2020-03-30,cecil,24015,102517,13,0,1.7142857142857142,0,1.6721965276839104,NA,NA,NA,NA,NA,0,0.0496,NA,NA
2020-03-30,charles,24017,157671,33,5,4,3.1711602006710176,2.536928160536814,NA,NA,NA,NA,NA,0.11539999999999999,0.1325,NA,NA
2020-03-30,dorchester,24019,32261,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA
2020-03-30,frederick,24021,248472,26,2,3.4285714285714284,0.804919669017032,1.3798622897434836,NA,NA,NA,NA,NA,0.087,0.087,NA,NA
2020-03-30,garrett,24023,29376,3,0,0,0,0,NA,NA,NA,NA,NA,0,0.023799999999999998,NA,NA
2020-03-30,harford,24025,251025,24,1,2.7142857142857144,0.3983666965441689,1.0812810334770298,NA,NA,NA,NA,NA,0.0455,0.0555,NA,NA
2020-03-30,howard,24027,315327,96,15,10,4.756966577552826,3.1713110517018843,NA,NA,NA,NA,NA,0.23170000000000002,0.1189,NA,NA
2020-03-30,kent,24029,19593,3,0,0.42857142857142855,0,2.187370124898834,NA,NA,NA,NA,NA,0,0.2778,NA,NA
2020-03-30,montgomery,24031,1040133,341,40,35.42857142857143,3.845662045142304,3.406157811411755,NA,NA,NA,NA,NA,0.1771,0.1315,NA,NA
2020-03-30,prince_georges,24033,906202,294,47,35.285714285714285,5.186481601232397,3.8938022963659633,NA,NA,NA,NA,NA,0.3038,0.1955,NA,NA
2020-03-30,queen_annes,24035,49355,4,0,0.42857142857142855,0,0.8683445012084461,NA,NA,NA,NA,NA,0,0.011000000000000001,NA,NA
2020-03-30,somerset,24039,25737,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA
2020-03-30,st_marys,24037,111531,9,1,1.1428571428571428,0.8966117043691888,1.0246990907076443,NA,NA,NA,NA,NA,0,0.037599999999999995,NA,NA
2020-03-30,talbot,24041,37211,4,1,0.42857142857142855,2.6873773884066536,1.1517331664599944,NA,NA,NA,NA,NA,0,0.011000000000000001,NA,NA
2020-03-30,washington,24043,149811,7,1,0.7142857142857143,0.6675077264019331,0.47679123314423794,NA,NA,NA,NA,NA,0.0204,0.0361,NA,NA
2020-03-30,wicomico,24045,102172,6,0,0.2857142857142857,0,0.2796404941806813,NA,NA,NA,NA,NA,0,0.0302,NA,NA
2020-03-30,worcester,24047,51564,3,1,0.14285714285714285,1.9393375223023814,0.2770482174717688,NA,NA,NA,NA,NA,0.125,0.0369,NA,NA
2020-03-31,allegany,24001,71977,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA
2020-03-31,anne_arundel,24003,567696,127,17,14.714285714285714,2.9945604689833996,2.5919304899604216,NA,NA,NA,NA,NA,0.1231,0.11900000000000001,NA,NA
2020-03-31,baltimore,24005,827625,227,41,26.428571428571427,4.953934450989276,3.193302694888558,NA,NA,NA,NA,NA,0.17370000000000002,0.0882,NA,NA
2020-03-31,baltimore_city,24510,614700,187,35,20.857142857142858,5.69383439075972,3.3930604940853843,NA,NA,NA,NA,NA,0.163,0.1075,NA,NA
2020-03-31,calvert,24009,91082,15,3,1.8571428571428572,3.293735315430052,2.0389790047900322,NA,NA,NA,NA,NA,0.0556,0.083,NA,NA
2020-03-31,caroline,24011,32875,4,0,0.42857142857142855,0,1.3036393264530146,NA,NA,NA,NA,NA,0,0.035699999999999996,NA,NA
2020-03-31,carroll,24013,167522,92,10,12.428571428571429,5.96936521770275,7.419068199144846,NA,NA,NA,NA,NA,0.5106,0.11539999999999999,NA,NA
2020-03-31,cecil,24015,102517,14,1,1.5714285714285714,0.975447974482281,1.5328468170435845,NA,NA,NA,NA,NA,0,0.0407,NA,NA
2020-03-31,charles,24017,157671,40,7,5,4.439624280939425,3.1711602006710176,NA,NA,NA,NA,NA,0.1207,0.14980000000000002,NA,NA
2020-03-31,dorchester,24019,32261,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA
2020-03-31,frederick,24021,248472,33,7,4.142857142857143,2.817218841559612,1.6673336001067092,NA,NA,NA,NA,NA,0.0556,0.0866,NA,NA
2020-03-31,garrett,24023,29376,3,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA
2020-03-31,harford,24025,251025,25,1,2.857142857142857,0.3983666965441689,1.1381905615547683,NA,NA,NA,NA,NA,0.11539999999999999,0.07200000000000001,NA,NA
2020-03-31,howard,24027,315327,117,21,12.428571428571429,6.659753208573957,3.9414865928294844,NA,NA,NA,NA,NA,0.1017,0.12480000000000001,NA,NA
2020-03-31,kent,24029,19593,3,0,0.42857142857142855,0,2.187370124898834,NA,NA,NA,NA,NA,0,0.2778,NA,NA
2020-03-31,montgomery,24031,1040133,388,47,40.142857142857146,4.518652903042208,3.8593965524463836,NA,NA,NA,NA,NA,0.1623,0.1405,NA,NA
2020-03-31,prince_georges,24033,906202,341,47,39.714285714285715,5.186481601232397,4.382498131132542,NA,NA,NA,NA,NA,0.2548,0.2126,NA,NA
2020-03-31,queen_annes,24035,49355,4,0,0.42857142857142855,0,0.8683445012084461,NA,NA,NA,NA,NA,0,0.011000000000000001,NA,NA
2020-03-31,somerset,24039,25737,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA
2020-03-31,st_marys,24037,111531,15,6,1.8571428571428572,5.379670226215133,1.665136022399922,NA,NA,NA,NA,NA,0.1321,0.038599999999999995,NA,NA
2020-03-31,talbot,24041,37211,3,0,0.42857142857142855,0,1.1517331664599944,NA,NA,NA,NA,NA,0,0.011000000000000001,NA,NA
2020-03-31,washington,24043,149811,11,4,1.2857142857142858,2.6700309056077325,0.8582242196596283,NA,NA,NA,NA,NA,0.023700000000000002,0.0395,NA,NA
2020-03-31,wicomico,24045,102172,7,1,0.42857142857142855,0.9787417296323847,0.419460741271022,NA,NA,NA,NA,NA,0.0625,0.0391,NA,NA
2020-03-31,worcester,24047,51564,3,0,0.14285714285714285,0,0.2770482174717688,NA,NA,NA,NA,NA,0,0.0369,NA,NA
2020-04-01,allegany,24001,71977,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA
2020-04-01,anne_arundel,24003,567696,158,31,18.142857142857142,5.460669090499141,3.1958754584948887,NA,NA,NA,NA,NA,0.141,0.128,NA,NA
2020-04-01,baltimore,24005,827625,289,62,34,7.491315511252076,4.10814076423501,NA,NA,NA,NA,NA,0.1048,0.0958,NA,NA
2020-04-01,baltimore_city,24510,614700,221,34,24,5.531153408166586,3.904343582235237,NA,NA,NA,NA,NA,0.1572,0.12300000000000001,NA,NA
2020-04-01,calvert,24009,91082,18,3,2.2857142857142856,3.293735315430052,2.50951262128004,NA,NA,NA,NA,NA,0.1765,0.1082,NA,NA
2020-04-01,caroline,24011,32875,4,0,0.42857142857142855,0,1.3036393264530146,NA,NA,NA,NA,NA,0,0.035699999999999996,NA,NA
2020-04-01,carroll,24013,167522,96,4,13,2.3877460870811,7.760174783013574,NA,NA,NA,NA,NA,0.5567,0.1949,NA,NA
2020-04-01,cecil,24015,102517,16,2,1.7142857142857142,1.950895948964562,1.6721965276839104,NA,NA,NA,NA,NA,0.044800000000000006,0.0369,NA,NA
2020-04-01,charles,24017,157671,56,16,6.857142857142857,10.147712642147257,4.349019703777396,NA,NA,NA,NA,NA,0.1845,0.14550000000000002,NA,NA
2020-04-01,dorchester,24019,32261,1,1,0.14285714285714285,3.099717925668764,0.44281684652410913,NA,NA,NA,NA,NA,0.0833,0.011899999999999999,NA,NA
2020-04-01,frederick,24021,248472,35,2,4,0.804919669017032,1.609839338034064,NA,NA,NA,NA,NA,0.0405,0.0594,NA,NA
2020-04-01,garrett,24023,29376,3,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA
2020-04-01,harford,24025,251025,34,9,4.142857142857143,3.58530026889752,1.650376314254414,NA,NA,NA,NA,NA,0.0962,0.0858,NA,NA
2020-04-01,howard,24027,315327,142,25,15.285714285714286,7.928277629254711,4.847575464744309,NA,NA,NA,NA,NA,0.2028,0.1472,NA,NA
